AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
233.33645629882812,319.9262390136719,187.69000244140625,275.7441101074219,152.35000610351562,383.3431396484375,287.56951904296875,53.35773849487305,144.63400268554688,93.8043441772461,517.2400512695312,410.79608154296875,215.0546875,229.6086883544922,161.5010223388672,219.89291381835938,69.29911041259766,309.6783447265625,134.3492431640625,109.69664001464844,417.0672302246094,81.29154205322266,131.57884216308594,170.44720458984375,386.98907470703125,238.8986358642578,551.8062744140625,278.2917785644531,42.29903030395508,81.24638366699219
231.27099609375,316.52117919921875,186.88999938964844,280.08941650390625,154.89999389648438,388.9056701660156,290.0727233886719,55.62702178955078,145.613037109375,96.32318878173828,524.6464233398438,413.79119873046875,216.72747802734375,230.3084716796875,161.67816162109375,221.12887573242188,69.52571105957031,309.2632751464844,134.96295166015625,108.6048812866211,414.45770263671875,83.09318542480469,135.6981658935547,169.2786102294922,387.8257141113281,240.9516143798828,566.7349853515625,286.4923095703125,42.46342849731445,80.81851196289062
231.6401824951172,316.2259521484375,187.52999877929688,284.1662902832031,155.30999755859375,389.7652587890625,290.322021484375,55.64675521850586,148.03128051757812,96.1141128540039,523.794921875,410.81585693359375,217.3114471435547,229.52984619140625,161.8651580810547,221.9001007080078,68.86563110351562,311.0224914550781,134.29974365234375,107.94590759277344,415.0552978515625,82.55862426757812,136.90797424316406,169.18038940429688,387.5169372558594,262.6417236328125,561.4677734375,289.35211181640625,42.40540313720703,80.49014282226562
234.48391723632812,316.5506896972656,188.99000549316406,275.22705078125,155.0,389.1427917480469,292.1470947265625,56.0019416809082,147.59072875976562,96.85084533691406,523.2998657226562,410.2227478027344,219.75625610351562,228.859619140625,162.50485229492188,222.8394317626953,69.39763641357422,312.8607482910156,133.76524353027344,106.91316223144531,416.48956298828125,82.0834732055664,137.97779846191406,169.1873016357422,386.7998352050781,263.2665710449219,565.0189208984375,289.5812683105469,42.540794372558594,80.90806579589844
235.96067810058594,311.7088317871094,189.07000732421875,269.211181640625,159.82000732421875,387.189453125,290.5015869140625,55.8342170715332,147.71800231933594,96.19376373291016,512.705078125,401.72174072265625,219.24156188964844,228.4160919189453,160.25112915039062,220.4960479736328,68.42228698730469,311.21026611328125,133.4683074951172,104.59194946289062,417.1070861816406,80.65799713134766,143.6868896484375,167.46856689453125,380.2164001464844,257.5638427734375,566.8638916015625,285.8247375488281,42.260345458984375,80.41053771972656
235.342041015625,314.5824890136719,189.6999969482422,270.86181640625,159.8800048828125,385.1864318847656,287.549560546875,55.844078063964844,147.7571563720703,96.31322479248047,513.2001953125,397.22412109375,220.08290100097656,228.90890502929688,160.86129760742188,221.6034698486328,68.42228698730469,311.0125732421875,130.38992309570312,104.88702392578125,425.8022155761719,80.59860229492188,143.56690979003906,167.62661743164062,359.9282531738281,257.0877990722656,565.266845703125,283.7721252441406,40.1328239440918,81.61455535888672
230.25323486328125,309.8981018066406,184.7100067138672,269.6984558105469,157.05999755859375,382.4794616699219,283.6601257324219,55.52835464477539,147.3263702392578,95.8154296875,512.111083984375,395.0395812988281,218.0933837890625,229.40170288085938,163.23313903808594,220.90145874023438,67.00360107421875,295.08099365234375,126.60880279541016,104.63130187988281,422.9038391113281,79.24242401123047,139.5375518798828,167.50807189941406,361.2628479003906,255.23316955566406,560.0889892578125,282.74578857421875,41.44801712036133,82.8583755493164
230.0636749267578,310.675537109375,186.3800048828125,268.4555358886719,155.1999969482422,383.7982482910156,285.9838562011719,55.21263122558594,147.2969970703125,94.97914123535156,519.3391723632812,398.0445861816406,206.96800231933594,215.24827575683594,161.07781982421875,222.4538116455078,66.30410766601562,298.0557861328125,125.18344116210938,104.13951873779297,423.0333251953125,78.24261474609375,140.38742065429688,167.54757690429688,360.13739013671875,254.3108367919922,556.289794921875,282.20770263671875,40.48096466064453,82.6295166015625
230.9018096923828,311.9450378417969,187.8300018310547,265.8403625488281,155.00999450683594,382.7174377441406,289.673828125,54.99557113647461,147.6494598388672,94.61077117919922,507.5562744140625,394.3179931640625,205.8791961669922,211.58180236816406,158.33201599121094,219.8137969970703,65.92972564697266,289.19061279296875,123.48094177246094,102.27075958251953,426.43963623046875,78.05452728271484,141.51722717285156,166.16470336914062,357.59765625,248.43951416015625,560.0096435546875,280.7230529785156,40.01677703857422,82.10214233398438
232.88743591308594,312.1320495605469,188.38999938964844,269.93707275390625,150.69000244140625,387.3183288574219,292.974853515625,54.541709899902344,147.38511657714844,95.7756118774414,518.4282836914062,398.2521667480469,203.9985809326172,209.8471221923828,159.04061889648438,222.9679718017578,65.68342590332031,293.3218078613281,128.96456909179688,102.51663970947266,424.8858642578125,78.11392974853516,140.49740600585938,167.23150634765625,361.8106384277344,250.2941131591797,560.6841430664062,283.17425537109375,40.24886703491211,82.34095001220703
233.15684509277344,310.9806213378906,190.8300018310547,268.9029541015625,152.97999572753906,384.24444580078125,298.0810241699219,54.936370849609375,145.40745544433594,95.70591735839844,519.1213989257812,390.5221862792969,203.8798065185547,207.4027862548828,157.5545196533203,220.3971710205078,64.58984375,291.55267333984375,127.9549560546875,102.02486419677734,430.2244873046875,77.60906982421875,141.22727966308594,165.12753295898438,360.1672668457031,246.6245574951172,557.5991821289062,280.87249755859375,39.96842575073242,81.296142578125
229.5946807861328,310.5279541015625,192.72999572753906,272.5323486328125,154.2899932861328,376.04412841796875,295.5977478027344,54.847572326660156,144.94729614257812,94.66055297851562,519.240234375,388.00152587890625,202.11795043945312,201.95233154296875,158.0662841796875,221.8902130126953,64.94451904296875,288.11334228515625,126.2623519897461,103.10678100585938,430.8021545410156,75.6787338256836,139.3175811767578,164.12986755371094,360.4361877441406,248.0328826904297,558.4224853515625,289.1228942871094,39.92007064819336,80.9876708984375
225.4138946533203,315.07452392578125,186.39999389648438,268.554931640625,149.30999755859375,373.02978515625,290.58135986328125,54.03852462768555,145.701171875,95.7756118774414,512.6951904296875,389.2173767089844,203.58285522460938,203.7461700439453,157.3281707763672,219.4281768798828,64.34355163574219,288.6964416503906,127.16310119628906,100.6380386352539,404.72674560546875,76.35188293457031,132.7386474609375,163.16183471679688,357.3287048339844,243.91702270507812,559.9500732421875,288.8139953613281,40.742069244384766,81.5448989868164
222.42047119140625,314.14947509765625,197.92999267578125,271.15020751953125,154.58999633789062,376.4308776855469,293.9222717285156,54.75877380371094,149.8621063232422,95.3873291015625,514.2398681640625,388.0707092285156,207.05706787109375,205.254150390625,157.59388732910156,220.4367218017578,64.0479965209961,291.7602233886719,125.92581939697266,100.20526885986328,408.7306823730469,77.27249908447266,135.3782196044922,163.08282470703125,356.5319519042969,243.61947631835938,562.9854736328125,289.7008056640625,39.9974365234375,81.78372192382812
221.52244567871094,311.87615966796875,195.77999877929688,268.6643371582031,155.07000732421875,373.3470458984375,297.2033996582031,55.08436584472656,150.7432403564453,95.36742401123047,506.4374084472656,391.0164489746094,205.42388916015625,203.3519287109375,155.73382568359375,217.31219482421875,64.1465072631836,289.4278259277344,124.56974792480469,100.19544219970703,406.82830810546875,76.41128540039062,136.0281219482422,163.0630645751953,372.8959045410156,240.81275939941406,553.2743530273438,290.8068542480469,39.70731735229492,82.04242706298828
222.95928955078125,314.2183837890625,199.5,274.3818664550781,151.0,380.13934326171875,296.6847839355469,55.40995788574219,150.19497680664062,96.2037124633789,521.7750244140625,395.4844055175781,206.65126037597656,204.5839385986328,155.8420867919922,219.00302124023438,64.40267181396484,293.8455810546875,125.2329330444336,99.97905731201172,409.8163146972656,77.19331359863281,139.8874969482422,163.7347412109375,376.69061279296875,242.82606506347656,562.4597778320312,292.2417297363281,39.900726318359375,83.26634979248047
222.23089599609375,316.67864990234375,207.08999633789062,293.49334716796875,147.16000366210938,413.3669738769531,306.0693054199219,57.09711837768555,154.41464233398438,98.45374298095703,590.1158447265625,383.8992919921875,214.19354248046875,210.52720642089844,155.37953186035156,244.285888671875,62.75737762451172,290.5643615722656,132.5576629638672,99.07417297363281,418.50146484375,74.56014251708984,145.58657836914062,159.08229064941406,379.20050048828125,251.8611297607422,591.8806762695312,306.30126953125,39.80402374267578,83.02754211425781
226.98043823242188,316.7967529296875,210.0500030517578,285.200439453125,150.97999572753906,404.77001953125,309.9388122558594,57.304317474365234,153.48455810546875,98.49356842041016,576.4417114257812,394.8418884277344,215.28233337402344,210.61590576171875,154.24774169921875,233.725830078125,62.71796798706055,291.2166442871094,131.71630859375,99.5069351196289,423.7304992675781,75.15409088134766,148.85606384277344,161.41346740722656,382.4573669433594,250.20486450195312,600.570068359375,304.70697021484375,39.23345947265625,83.43550872802734
226.7107391357422,320.11322021484375,208.17999267578125,285.97601318359375,151.67999267578125,390.0550537109375,321.07861328125,57.284584045410156,153.64120483398438,98.58316802978516,583.4619750976562,401.2275085449219,217.25205993652344,210.64547729492188,153.0076904296875,234.31907653808594,62.97412109375,295.476318359375,132.973388671875,101.2281723022461,420.85205078125,75.11449432373047,147.6062469482422,165.6609344482422,385.1166687011719,254.77696228027344,610.8465576171875,306.76959228515625,39.14642333984375,84.4106674194336
223.98373413085938,316.6983337402344,206.83999633789062,291.315673828125,148.9600067138672,393.1983642578125,340.8050537109375,57.84697341918945,153.22021484375,100.41505432128906,596.413330078125,403.5899963378906,222.94342041015625,210.4976348876953,152.58448791503906,236.60313415527344,62.42240905761719,298.0063781738281,131.6470184326172,99.07417297363281,416.34014892578125,75.82723236083984,145.2366180419922,164.00146484375,387.686279296875,256.2348327636719,620.2105102539062,309.8087158203125,39.10774230957031,83.79373168945312
223.98373413085938,294.0931701660156,208.91000366210938,286.8808898925781,145.1699981689453,389.6981201171875,340.22662353515625,57.9259033203125,152.0355682373047,100.54447937011719,586.75927734375,398.4399719238281,231.5250244140625,209.46450805664062,150.22251892089844,236.8701171875,62.26477813720703,295.1600341796875,129.02398681640625,96.95951843261719,421.340087890625,75.88663482666016,148.26612854003906,163.81378173828125,382.1286926269531,255.86790466308594,609.7156982421875,309.3294982910156,39.069061279296875,84.56987762451172
224.8727569580078,296.6518859863281,214.10000610351562,286.01580810546875,139.97000122070312,383.80816650390625,340.7950439453125,58.389625549316406,155.39369201660156,102.26685333251953,588.3731689453125,405.4681396484375,230.693603515625,209.52410888671875,150.81301879882812,238.4521484375,62.06773376464844,293.8752136230469,130.11277770996094,96.8808364868164,423.5014343261719,75.74803924560547,146.24647521972656,164.5447235107422,385.7341613769531,254.55877685546875,600.9866943359375,308.96014404296875,39.78468322753906,85.07736206054688
227.9693603515625,291.2294006347656,211.47999572753906,286.6720275878906,138.13999938964844,384.095703125,330.7523193359375,57.14645004272461,158.40914916992188,108.63861846923828,582.818359375,401.049560546875,228.31805419921875,207.6068878173828,149.46470642089844,239.1541748046875,61.624393463134766,295.07110595703125,130.97393798828125,96.74313354492188,425.1846923828125,74.91651153564453,146.7363739013672,165.0386199951172,386.8994445800781,254.40997314453125,588.3692016601562,307.732177734375,39.52357482910156,84.05244445800781
224.7528839111328,279.1051025390625,202.61000061035156,285.2501220703125,140.19000244140625,380.8334655761719,324.379638671875,56.69259262084961,158.037109375,114.57232666015625,587.6998901367188,403.48126220703125,227.77099609375,203.63336181640625,151.56097412109375,242.55555725097656,60.82638168334961,289.21038818359375,129.1529083251953,94.7268295288086,413.3421936035156,75.88663482666016,141.9571533203125,167.46856689453125,378.1635437011719,258.67462158203125,587.4566040039062,309.119873046875,40.27788162231445,83.83353424072266
227.7695770263672,276.52593994140625,201.6999969482422,283.92767333984375,143.8699951171875,381.22015380859375,321.37774658203125,56.54460144042969,158.9964599609375,113.03911590576172,582.2044677734375,405.7152404785156,227.63174438476562,206.7128448486328,152.31878662109375,242.2786865234375,60.94460678100586,287.6982727050781,129.5310516357422,94.97272491455078,414.0991516113281,74.13448333740234,140.12744140625,168.66378784179688,374.531494140625,260.52923583984375,584.8974609375,311.6356201171875,40.85811233520508,83.66437530517578
228.02928161621094,277.7064208984375,204.61000061035156,283.9375915527344,145.60000610351562,379.10809326171875,322.5545654296875,56.24860382080078,157.8491973876953,111.92405700683594,575.6595458984375,402.11712646484375,226.98519897460938,208.85855102539062,150.57681274414062,240.3604736328125,61.66379928588867,287.3326110839844,127.56077575683594,94.95305633544922,416.12103271484375,73.16437530517578,146.98634338378906,168.67364501953125,372.6855163574219,257.1373596191406,572.349365234375,311.3261413574219,40.54865646362305,86.17192077636719
228.7484893798828,285.56292724609375,202.8800048828125,286.0853576660156,146.0800018310547,378.28509521484375,324.8184509277344,56.73206329345703,159.56021118164062,113.75594329833984,576.2041015625,395.3954162597656,225.46334838867188,213.1797637939453,150.68507385253906,238.076416015625,62.057884216308594,287.510498046875,127.21248626708984,95.83826446533203,413.8302001953125,72.61991882324219,145.8665313720703,168.8020782470703,370.8495178222656,255.07449340820312,595.659912109375,306.8736572265625,40.8291015625,86.7490463256836
228.26902770996094,287.57666015625,198.3800048828125,291.34552001953125,143.41000366210938,386.30694580078125,334.8711242675781,56.791263580322266,159.85691833496094,114.21391296386719,590.2445678710938,405.72515869140625,224.8864288330078,220.92813110351562,153.03721618652344,242.01171875,62.816490173339844,285.0989990234375,126.69503784179688,98.21847534179688,412.0437927246094,74.34236145019531,146.6464080810547,170.6393585205078,382.4841003417969,258.6647033691406,592.6741943359375,309.3794250488281,41.099876403808594,87.95306396484375
229.61753845214844,292.1695556640625,197.1199951171875,299.5986328125,149.2899932861328,394.1403503417969,341.09423828125,57.76803970336914,160.57891845703125,115.13980865478516,596.8489990234375,415.16522216796875,227.89035034179688,221.49436950683594,152.7124481201172,245.75917053222656,62.97412109375,286.8878479003906,127.78964233398438,97.5496597290039,416.16552734375,76.6191635131836,141.92715454101562,174.12620544433594,387.4532165527344,260.3110656738281,586.1076049804688,309.3993835449219,41.72846603393555,89.99293518066406
232.61424255371094,291.643798828125,201.4499969482422,303.486572265625,153.10000610351562,402.2315979003906,338.1921081542969,57.955501556396484,158.60084533691406,115.48826599121094,597.0964965820312,423.73541259765625,229.37242126464844,224.63345336914062,153.3127899169922,247.47962951660156,63.427310943603516,292.728759765625,129.68032836914062,99.49711608886719,417.95196533203125,78.46039581298828,135.9981231689453,175.22265625,398.8383483886719,259.07135009765625,600.947021484375,312.66387939453125,42.53112030029297,89.05758666992188
234.8018341064453,277.76593017578125,207.86000061035156,303.84454345703125,150.75999450683594,404.3932189941406,342.2511291503906,58.79414749145508,160.74703979492188,114.94068908691406,599.542236328125,424.5755920410156,229.17347717285156,227.31558227539062,153.29295349121094,247.16322326660156,63.59480285644531,292.86712646484375,132.2974090576172,99.94954681396484,427.133544921875,76.82704162597656,136.89797973632812,177.1191864013672,395.2761535644531,261.600341796875,601.8992309570312,311.29620361328125,42.90827178955078,90.85863494873047
234.67198181152344,277.825439453125,205.74000549316406,302.531982421875,152.39999389648438,400.29803466796875,329.1167907714844,58.4981575012207,160.33164978027344,117.08120727539062,599.4728393554688,424.4961242675781,228.4175262451172,225.41822814941406,154.16595458984375,246.9852294921875,63.4765739440918,291.6317443847656,131.8297119140625,101.42489624023438,422.1435546875,77.54966735839844,135.31822204589844,177.16859436035156,393.10089111328125,264.4665832519531,603.4764404296875,314.1713562011719,42.91794204711914,91.42581176757812
237.06935119628906,280.6029968261719,207.88999938964844,302.95953369140625,155.44000244140625,402.6877136230469,329.0968017578125,58.419227600097656,160.15362548828125,116.9517822265625,602.58203125,426.42388916015625,231.6900177001953,225.9049835205078,153.779052734375,246.91603088378906,63.6105842590332,292.5508728027344,132.8745574951172,99.9692153930664,422.61260986328125,77.97533416748047,138.22776794433594,177.06980895996094,396.53338623046875,263.8516845703125,605.2817993164062,314.5506896972656,42.8792610168457,92.04275512695312
239.3268585205078,275.8712463378906,210.7100067138672,300.5532531738281,156.5399932861328,399.1180725097656,330.1140441894531,58.636287689208984,160.43055725097656,116.64315032958984,598.7410888671875,424.2675476074219,228.7258758544922,225.88511657714844,153.5707244873047,243.4849853515625,63.18373489379883,290.76123046875,132.23770141601562,98.95614624023438,430.1175842285156,78.69171142578125,138.60769653320312,177.50442504882812,394.71734619140625,261.3424987792969,603.6152954101562,316.1180725097656,42.40540313720703,92.18206024169922
242.3834991455078,276.0894775390625,213.44000244140625,300.404052734375,155.0,395.89544677734375,330.5329284667969,58.68561935424805,160.14373779296875,115.936279296875,599.1092529296875,426.64251708984375,225.75180053710938,227.48446655273438,151.1501007080078,242.07106018066406,63.0546875,292.80938720703125,130.50624084472656,100.17576599121094,430.3371276855469,78.4628677368164,140.23744201660156,173.2767333984375,394.45794677734375,258.446533203125,600.3517456054688,312.48419189453125,42.38606643676758,93.04776000976562
242.74310302734375,276.02996826171875,218.16000366210938,300.8913269042969,158.27999877929688,396.1433410644531,366.8742980957031,58.82374954223633,156.58323669433594,116.47389221191406,595.755859375,425.2215270996094,228.5667266845703,231.9447479248047,149.27511596679688,240.6669921875,61.75428009033203,293.39599609375,129.80967712402344,99.70365905761719,436.544677734375,77.975341796875,145.1166534423828,172.9705047607422,391.21502685546875,259.6267395019531,605.8670043945312,309.3794250488281,41.11922073364258,93.98310852050781
242.7730712890625,272.1314392089844,220.5500030517578,298.8329772949219,156.6699981689453,391.6515197753906,360.40185546875,59.218406677246094,157.5821533203125,115.9860610961914,593.8552856445312,423.8502197265625,225.08535766601562,233.1964111328125,148.33265686035156,242.7236328125,62.45907974243164,297.7508544921875,132.675537109375,101.84782409667969,441.7342529296875,78.18428039550781,145.04666137695312,173.8792724609375,384.39990234375,261.09454345703125,574.3034057617188,308.560791015625,41.148231506347656,94.82891845703125
242.5732879638672,270.39544677734375,227.02999877929688,302.2734375,153.92999267578125,391.70111083984375,361.01019287109375,59.09014129638672,153.53701782226562,116.21504974365234,596.7210693359375,428.6497497558594,225.17489624023438,236.46463012695312,148.1243133544922,244.58251953125,62.071937561035156,297.2637023925781,132.4566192626953,101.39537811279297,442.682373046875,78.49272155761719,142.42689514160156,171.6962890625,384.1205139160156,259.00189208984375,545.1900634765625,310.487548828125,40.974159240722656,95.2269287109375
246.47900390625,275.4049987792969,226.08999633789062,295.04449462890625,157.0399932861328,395.89544677734375,350.618408203125,58.162696838378906,155.35684204101562,114.1043930053711,591.1884765625,426.47357177734375,223.89175415039062,228.47784423828125,148.41201782226562,241.0723876953125,62.141422271728516,299.63995361328125,130.84457397460938,102.08386993408203,445.12744140625,77.24901580810547,138.79722595214844,168.7032928466797,375.62908935546875,249.8478240966797,558.2343139648438,307.7821044921875,40.9644889831543,93.36617279052734
247.4978790283203,273.5400695800781,225.0399932861328,300.404052734375,164.10000610351562,385.1170654296875,347.8758544921875,57.93577194213867,155.2777099609375,114.22386932373047,582.1433715820312,419.92510986328125,227.8605194091797,230.18646240234375,148.04495239257812,240.133056640625,62.449153900146484,298.9837341308594,129.13302612304688,99.33973693847656,442.4428405761719,76.35354614257812,135.05758666992188,170.17507934570312,370.7896728515625,246.6409454345703,562.7848510742188,311.8552551269531,40.906463623046875,94.0826187133789
246.2192840576172,271.21881103515625,230.25999450683594,300.6327819824219,165.9600067138672,385.5929870605469,353.8895263671875,57.8075065612793,154.4963836669922,114.1043930053711,589.6361694335938,418.7227478027344,227.8406219482422,228.5970458984375,145.47552490234375,240.7955322265625,62.18113327026367,294.40020751953125,129.13302612304688,98.11028289794922,448.0915222167969,78.45291900634766,139.29718017578125,168.54525756835938,371.12890625,244.14117431640625,531.2595825195312,313.26287841796875,40.60668182373047,94.49059295654297
247.68768310546875,271.8636169433594,228.97000122070312,298.6042785644531,167.75,377.5711669921875,357.0609130859375,58.064029693603516,153.01283264160156,114.39311981201172,588.6908569335938,411.8066711425781,226.47792053222656,230.72288513183594,145.07870483398438,238.81797790527344,63.37234115600586,294.92718505859375,129.1131134033203,99.58562469482422,448.6603698730469,77.5674057006836,137.32736206054688,168.7625732421875,366.0500183105469,242.8863067626953,513.565185546875,313.7021484375,40.6937141418457,93.62488555908203
247.85748291015625,268.451171875,227.4600067138672,300.4339294433594,169.64999389648438,377.3034362792969,353.3509826660156,57.837100982666016,152.18203735351562,112.83999633789062,582.5911254882812,414.35052490234375,226.4082794189453,229.29241943359375,145.45567321777344,237.245849609375,62.657615661621094,294.8973388671875,129.2822723388672,100.32330322265625,446.37493896484375,76.86097717285156,134.23765563964844,168.97000122070312,363.70513916015625,245.29644775390625,518.2650756835938,314.2112731933594,40.88712692260742,93.99188995361328
250.7642822265625,264.36419677734375,232.92999267578125,301.8558349609375,173.1699981689453,375.72686767578125,356.2630920410156,57.570709228515625,147.72152709960938,112.11000061035156,583.4369506835938,408.1200256347656,234.74368286132812,227.81227111816406,142.7076873779297,236.889892578125,62.09178924560547,296.0009765625,128.83448791503906,99.2029800415039,450.6863098144531,76.81122589111328,131.98785400390625,169.04901123046875,364.2339782714844,245.26657104492188,496.3786315917969,315.359375,39.53324890136719,94.61019134521484
253.20159912109375,263.8186340332031,231.14999389648438,299.638427734375,173.02999877929688,372.63311767578125,350.0200500488281,57.738441467285156,146.4852294921875,113.0199966430664,571.8444213867188,405.8941650390625,231.8889617919922,227.4546661376953,145.24734497070312,235.68359375,62.93556594848633,294.38031005859375,127.42146301269531,99.2029800415039,453.5505676269531,77.6072006225586,130.3780059814453,168.24891662597656,361.9988708496094,242.64727783203125,483.453857421875,317.7652893066406,39.43654251098633,95.15868377685547
247.77757263183594,256.7060546875,220.52000427246094,286.1549987792969,172.6199951171875,360.8235168457031,336.7009582519531,56.761661529541016,142.49945068359375,111.3499984741211,547.5349731445312,391.3365478515625,225.65232849121094,218.712890625,143.60052490234375,227.78329467773438,62.389591217041016,289.2101745605469,124.91382598876953,97.49771118164062,436.5147399902344,76.51274108886719,128.8981475830078,167.01419067382812,347.8996887207031,235.06829833984375,497.59344482421875,309.2596130371094,38.91433334350586,93.29380798339844
249.51565551757812,259.0967712402344,223.2899932861328,291.425048828125,177.0399932861328,357.3331604003906,335.7025451660156,56.860328674316406,139.60157775878906,111.37000274658203,551.2564697265625,382.592041015625,225.67222595214844,222.43807983398438,142.4398193359375,230.34422302246094,61.99252700805664,288.5639343261719,126.50597381591797,98.6676025390625,436.15545654296875,76.71173095703125,130.66796875,167.1228485107422,341.6333923339844,236.741455078125,487.1679992675781,314.3510437011719,38.653228759765625,93.14421844482422
254.21051025390625,261.2691955566406,224.9199981689453,296.9635925292969,177.35000610351562,362.9554138183594,343.1108703613281,57.738441467285156,141.28294372558594,112.02999877929688,563.3067016601562,390.1242370605469,227.1045684814453,221.8817901611328,143.32275390625,234.93212890625,62.09178924560547,290.9998474121094,128.64541625976562,97.21019744873047,435.726318359375,76.55254364013672,134.68760681152344,166.00665283203125,344.7166442871094,239.7790069580078,498.001708984375,317.1763000488281,38.61454772949219,91.98738861083984
254.98965454101562,261.8842468261719,225.05999755859375,297.1127624511719,177.69000244140625,362.3108825683594,342.362060546875,58.192298889160156,141.40162658691406,111.4000015258789,567.9636840820312,389.9751892089844,225.93084716796875,220.46124267578125,144.1164093017578,235.7132568359375,61.923038482666016,289.6178283691406,128.34689331054688,98.51889038085938,434.3790283203125,76.37345123291016,139.6571502685547,166.0560302734375,344.0880126953125,240.37657165527344,504.1852722167969,316.6871337890625,38.62421417236328,90.10256958007812
257.91644287109375,262.37030029296875,229.0500030517578,301.7464599609375,179.33999633789062,364.4725036621094,343.8896484375,59.05067443847656,142.26206970214844,112.55999755859375,579.9143676757812,393.6419372558594,227.6814727783203,222.92483520507812,144.69180297851562,239.5892333984375,62.379669189453125,292.30230712890625,129.72012329101562,98.59819793701172,438.4508361816406,76.4032974243164,140.2071075439453,166.8759002685547,345.76434326171875,241.890380859375,503.9463195800781,320.1113586425781,38.488826751708984,92.42618560791016
258.7355041503906,261.07080078125,227.0500030517578,302.2734375,180.3800048828125,364.0262756347656,341.18389892578125,59.17893981933594,142.40054321289062,112.55000305175781,578.362060546875,392.64825439453125,230.62571716308594,223.4016571044922,144.42393493652344,240.409912109375,62.11164474487305,293.107666015625,130.5360870361328,99.01461029052734,437.2332763671875,76.55254364013672,139.91712951660156,168.08099365234375,344.7565612792969,242.73690795898438,508.9748229980469,320.3709411621094,38.6435546875,92.535888671875
255.30929565429688,260.5450439453125,223.75,299.35003662109375,180.72000122070312,361.7853088378906,337.9190673828125,58.81388473510742,142.42031860351562,111.55000305175781,573.3370361328125,390.3825988769531,228.28822326660156,221.3056182861328,143.8981475830078,238.4620361328125,61.99252700805664,291.9344482421875,129.54100036621094,98.84606170654297,429.66845703125,76.03515625,136.9973907470703,167.4586944580078,342.5414123535156,240.42637634277344,507.8197326660156,318.12469482421875,38.6048698425293,91.40898132324219
251.9230194091797,257.2218933105469,221.3000030517578,295.6510314941406,176.5500030517578,359.950927734375,335.2132873535156,58.39949035644531,141.5005340576172,110.80000305175781,570.719970703125,386.9742126464844,225.3937225341797,218.79237365722656,142.20172119140625,236.6328125,61.575599670410156,287.9375305175781,128.49615478515625,97.52745819091797,423.9798583984375,74.2740707397461,137.47735595703125,165.04849243164062,338.01129150390625,238.89263916015625,505.6390686035156,314.78033447265625,38.295413970947266,90.32196807861328
